residue,residue_binary_msb_first,residue_binary_lsb_first,residue_mod_8
49493,1100000101010101,1010101010000011,5
49501,1100000101011101,1011101010000011,5
49509,1100000101100101,1010011010000011,5
49517,1100000101101101,1011011010000011,5
49525,1100000101110101,1010111010000011,5
49533,1100000101111101,1011111010000011,5
49541,1100000110000101,1010000110000011,5
49549,1100000110001101,1011000110000011,5
49557,1100000110010101,1010100110000011,5
49565,1100000110011101,1011100110000011,5
49573,1100000110100101,1010010110000011,5
49581,1100000110101101,1011010110000011,5
49589,1100000110110101,1010110110000011,5
49605,1100000111000101,1010001110000011,5
49613,1100000111001101,1011001110000011,5
49621,1100000111010101,1010101110000011,5
49629,1100000111011101,1011101110000011,5
49637,1100000111100101,1010011110000011,5
49645,1100000111101101,1011011110000011,5
49653,1100000111110101,1010111110000011,5
49661,1100000111111101,1011111110000011,5
49669,1100001000000101,1010000001000011,5
49677,1100001000001101,1011000001000011,5
49685,1100001000010101,1010100001000011,5
49693,1100001000011101,1011100001000011,5
49701,1100001000100101,1010010001000011,5
49709,1100001000101101,1011010001000011,5
49717,1100001000110101,1010110001000011,5
49725,1100001000111101,1011110001000011,5
49733,1100001001000101,1010001001000011,5
49741,1100001001001101,1011001001000011,5
49749,1100001001010101,1010101001000011,5
49757,1100001001011101,1011101001000011,5
49765,1100001001100101,1010011001000011,5
49773,1100001001101101,1011011001000011,5
49781,1100001001110101,1010111001000011,5
49797,1100001010000101,1010000101000011,5
49805,1100001010001101,1011000101000011,5
49813,1100001010010101,1010100101000011,5
49821,1100001010011101,1011100101000011,5
49829,1100001010100101,1010010101000011,5
49837,1100001010101101,1011010101000011,5
49845,1100001010110101,1010110101000011,5
49853,1100001010111101,1011110101000011,5
49861,1100001011000101,1010001101000011,5
49869,1100001011001101,1011001101000011,5
49877,1100001011010101,1010101101000011,5
49893,1100001011100101,1010011101000011,5
49901,1100001011101101,1011011101000011,5
49909,1100001011110101,1010111101000011,5
49917,1100001011111101,1011111101000011,5
49925,1100001100000101,1010000011000011,5
49933,1100001100001101,1011000011000011,5
49941,1100001100010101,1010100011000011,5
49949,1100001100011101,1011100011000011,5
49957,1100001100100101,1010010011000011,5
49965,1100001100101101,1011010011000011,5
49973,1100001100110101,1010110011000011,5
49981,1100001100111101,1011110011000011,5
49989,1100001101000101,1010001011000011,5
49997,1100001101001101,1011001011000011,5
50005,1100001101010101,1010101011000011,5
50013,1100001101011101,1011101011000011,5
50021,1100001101100101,1010011011000011,5
50029,1100001101101101,1011011011000011,5
50037,1100001101110101,1010111011000011,5
50045,1100001101111101,1011111011000011,5
50053,1100001110000101,1010000111000011,5
50061,1100001110001101,1011000111000011,5
50069,1100001110010101,1010100111000011,5
50077,1100001110011101,1011100111000011,5
50085,1100001110100101,1010010111000011,5
50093,1100001110101101,1011010111000011,5
50101,1100001110110101,1010110111000011,5
50117,1100001111000101,1010001111000011,5
50125,1100001111001101,1011001111000011,5
50133,1100001111010101,1010101111000011,5
50141,1100001111011101,1011101111000011,5
50149,1100001111100101,1010011111000011,5
50165,1100001111110101,1010111111000011,5
50173,1100001111111101,1011111111000011,5
50181,1100010000000101,1010000000100011,5
50189,1100010000001101,1011000000100011,5
50197,1100010000010101,1010100000100011,5
50205,1100010000011101,1011100000100011,5
50213,1100010000100101,1010010000100011,5
50221,1100010000101101,1011010000100011,5
50229,1100010000110101,1010110000100011,5
50237,1100010000111101,1011110000100011,5
50245,1100010001000101,1010001000100011,5
50253,1100010001001101,1011001000100011,5
50261,1100010001010101,1010101000100011,5
50269,1100010001011101,1011101000100011,5
50277,1100010001100101,1010011000100011,5
50285,1100010001101101,1011011000100011,5
50293,1100010001110101,1010111000100011,5
50301,1100010001111101,1011111000100011,5
50309,1100010010000101,1010000100100011,5
50317,1100010010001101,1011000100100011,5
50325,1100010010010101,1010100100100011,5
50333,1100010010011101,1011100100100011,5
50341,1100010010100101,1010010100100011,5
50349,1100010010101101,1011010100100011,5
50357,1100010010110101,1010110100100011,5
50365,1100010010111101,1011110100100011,5
50373,1100010011000101,1010001100100011,5
50381,1100010011001101,1011001100100011,5
50389,1100010011010101,1010101100100011,5
50397,1100010011011101,1011101100100011,5
50405,1100010011100101,1010011100100011,5
50413,1100010011101101,1011011100100011,5
50421,1100010011110101,1010111100100011,5
50437,1100010100000101,1010000010100011,5
50445,1100010100001101,1011000010100011,5
50453,1100010100010101,1010100010100011,5
50461,1100010100011101,1011100010100011,5
50469,1100010100100101,1010010010100011,5
50477,1100010100101101,1011010010100011,5
50485,1100010100110101,1010110010100011,5
50493,1100010100111101,1011110010100011,5
50501,1100010101000101,1010001010100011,5
50509,1100010101001101,1011001010100011,5
50517,1100010101010101,1010101010100011,5
50525,1100010101011101,1011101010100011,5
50533,1100010101100101,1010011010100011,5
50541,1100010101101101,1011011010100011,5
50549,1100010101110101,1010111010100011,5
50557,1100010101111101,1011111010100011,5
50565,1100010110000101,1010000110100011,5
50573,1100010110001101,1011000110100011,5
50581,1100010110010101,1010100110100011,5
50589,1100010110011101,1011100110100011,5
50597,1100010110100101,1010010110100011,5
50605,1100010110101101,1011010110100011,5
50613,1100010110110101,1010110110100011,5
50621,1100010110111101,1011110110100011,5
50629,1100010111000101,1010001110100011,5
50637,1100010111001101,1011001110100011,5
50645,1100010111010101,1010101110100011,5
50653,1100010111011101,1011101110100011,5
50669,1100010111101101,1011011110100011,5
50677,1100010111110101,1010111110100011,5
50685,1100010111111101,1011111110100011,5
50693,1100011000000101,1010000001100011,5
50701,1100011000001101,1011000001100011,5
50709,1100011000010101,1010100001100011,5
50717,1100011000011101,1011100001100011,5
50725,1100011000100101,1010010001100011,5
50733,1100011000101101,1011010001100011,5
50741,1100011000110101,1010110001100011,5
50749,1100011000111101,1011110001100011,5
50757,1100011001000101,1010001001100011,5
50765,1100011001001101,1011001001100011,5
50773,1100011001010101,1010101001100011,5
50781,1100011001011101,1011101001100011,5
50789,1100011001100101,1010011001100011,5
50797,1100011001101101,1011011001100011,5
50805,1100011001110101,1010111001100011,5
50813,1100011001111101,1011111001100011,5
50821,1100011010000101,1010000101100011,5
50829,1100011010001101,1011000101100011,5
50837,1100011010010101,1010100101100011,5
50845,1100011010011101,1011100101100011,5
50853,1100011010100101,1010010101100011,5
50861,1100011010101101,1011010101100011,5
50869,1100011010110101,1010110101100011,5
50877,1100011010111101,1011110101100011,5
50885,1100011011000101,1010001101100011,5
50893,1100011011001101,1011001101100011,5
50901,1100011011010101,1010101101100011,5
50909,1100011011011101,1011101101100011,5
50917,1100011011100101,1010011101100011,5
50925,1100011011101101,1011011101100011,5
50933,1100011011110101,1010111101100011,5
50941,1100011011111101,1011111101100011,5
50949,1100011100000101,1010000011100011,5
50965,1100011100010101,1010100011100011,5
50973,1100011100011101,1011100011100011,5
50981,1100011100100101,1010010011100011,5
50989,1100011100101101,1011010011100011,5
50997,1100011100110101,1010110011100011,5
51005,1100011100111101,1011110011100011,5
51013,1100011101000101,1010001011100011,5
51021,1100011101001101,1011001011100011,5
51029,1100011101010101,1010101011100011,5
51037,1100011101011101,1011101011100011,5
51045,1100011101100101,1010011011100011,5
51053,1100011101101101,1011011011100011,5
51061,1100011101110101,1010111011100011,5
51069,1100011101111101,1011111011100011,5
51077,1100011110000101,1010000111100011,5
51085,1100011110001101,1011000111100011,5
51093,1100011110010101,1010100111100011,5
51101,1100011110011101,1011100111100011,5
51109,1100011110100101,1010010111100011,5
51117,1100011110101101,1011010111100011,5
51125,1100011110110101,1010110111100011,5
51141,1100011111000101,1010001111100011,5
51149,1100011111001101,1011001111100011,5
51157,1100011111010101,1010101111100011,5
51165,1100011111011101,1011101111100011,5
51173,1100011111100101,1010011111100011,5
51181,1100011111101101,1011011111100011,5
51189,1100011111110101,1010111111100011,5
51197,1100011111111101,1011111111100011,5
51205,1100100000000101,1010000000010011,5
51213,1100100000001101,1011000000010011,5
51221,1100100000010101,1010100000010011,5
51229,1100100000011101,1011100000010011,5
51237,1100100000100101,1010010000010011,5
51245,1100100000101101,1011010000010011,5
51253,1100100000110101,1010110000010011,5
51261,1100100000111101,1011110000010011,5
51269,1100100001000101,1010001000010011,5
51277,1100100001001101,1011001000010011,5
51285,1100100001010101,1010101000010011,5
51293,1100100001011101,1011101000010011,5
51301,1100100001100101,1010011000010011,5
51309,1100100001101101,1011011000010011,5
51317,1100100001110101,1010111000010011,5
51325,1100100001111101,1011111000010011,5
51333,1100100010000101,1010000100010011,5
51341,1100100010001101,1011000100010011,5
51349,1100100010010101,1010100100010011,5
51357,1100100010011101,1011100100010011,5
51373,1100100010101101,1011010100010011,5
51381,1100100010110101,1010110100010011,5
51389,1100100010111101,1011110100010011,5
51397,1100100011000101,1010001100010011,5
51405,1100100011001101,1011001100010011,5
51413,1100100011010101,1010101100010011,5
51421,1100100011011101,1011101100010011,5
51429,1100100011100101,1010011100010011,5
51437,1100100011101101,1011011100010011,5
51445,1100100011110101,1010111100010011,5
51453,1100100011111101,1011111100010011,5
51461,1100100100000101,1010000010010011,5
51469,1100100100001101,1011000010010011,5
51477,1100100100010101,1010100010010011,5
51485,1100100100011101,1011100010010011,5
51493,1100100100100101,1010010010010011,5
51501,1100100100101101,1011010010010011,5
51509,1100100100110101,1010110010010011,5
51517,1100100100111101,1011110010010011,5
51525,1100100101000101,1010001010010011,5
51533,1100100101001101,1011001010010011,5
51541,1100100101010101,1010101010010011,5
51549,1100100101011101,1011101010010011,5
51557,1100100101100101,1010011010010011,5
51573,1100100101110101,1010111010010011,5
51581,1100100101111101,1011111010010011,5
51589,1100100110000101,1010000110010011,5
51597,1100100110001101,1011000110010011,5
51605,1100100110010101,1010100110010011,5
51613,1100100110011101,1011100110010011,5
51621,1100100110100101,1010010110010011,5
51629,1100100110101101,1011010110010011,5
51637,1100100110110101,1010110110010011,5
51645,1100100110111101,1011110110010011,5
51653,1100100111000101,1010001110010011,5
51661,1100100111001101,1011001110010011,5
51669,1100100111010101,1010101110010011,5
51677,1100100111011101,1011101110010011,5
51685,1100100111100101,1010011110010011,5
51693,1100100111101101,1011011110010011,5
51701,1100100111110101,1010111110010011,5
51717,1100101000000101,1010000001010011,5
51725,1100101000001101,1011000001010011,5
51733,1100101000010101,1010100001010011,5
51741,1100101000011101,1011100001010011,5
51749,1100101000100101,1010010001010011,5
51757,1100101000101101,1011010001010011,5
51765,1100101000110101,1010110001010011,5
51781,1100101001000101,1010001001010011,5
51789,1100101001001101,1011001001010011,5
51797,1100101001010101,1010101001010011,5
51805,1100101001011101,1011101001010011,5
51813,1100101001100101,1010011001010011,5
51829,1100101001110101,1010111001010011,5
51845,1100101010000101,1010000101010011,5
51853,1100101010001101,1011000101010011,5
51861,1100101010010101,1010100101010011,5
51869,1100101010011101,1011100101010011,5
51877,1100101010100101,1010010101010011,5
51885,1100101010101101,1011010101010011,5
51893,1100101010110101,1010110101010011,5
51901,1100101010111101,1011110101010011,5
51909,1100101011000101,1010001101010011,5
51917,1100101011001101,1011001101010011,5
51925,1100101011010101,1010101101010011,5
51933,1100101011011101,1011101101010011,5
51941,1100101011100101,1010011101010011,5
51949,1100101011101101,1011011101010011,5
51957,1100101011110101,1010111101010011,5
51973,1100101100000101,1010000011010011,5
51981,1100101100001101,1011000011010011,5
51989,1100101100010101,1010100011010011,5
51997,1100101100011101,1011100011010011,5
52005,1100101100100101,1010010011010011,5
52013,1100101100101101,1011010011010011,5
52021,1100101100110101,1010110011010011,5
52029,1100101100111101,1011110011010011,5
52037,1100101101000101,1010001011010011,5
52045,1100101101001101,1011001011010011,5
52053,1100101101010101,1010101011010011,5
52061,1100101101011101,1011101011010011,5
52069,1100101101100101,1010011011010011,5
52077,1100101101101101,1011011011010011,5
52085,1100101101110101,1010111011010011,5
52093,1100101101111101,1011111011010011,5
52109,1100101110001101,1011000111010011,5
52117,1100101110010101,1010100111010011,5
52125,1100101110011101,1011100111010011,5
52141,1100101110101101,1011010111010011,5
52149,1100101110110101,1010110111010011,5
52165,1100101111000101,1010001111010011,5
52173,1100101111001101,1011001111010011,5
52181,1100101111010101,1010101111010011,5
52189,1100101111011101,1011101111010011,5
52197,1100101111100101,1010011111010011,5
52205,1100101111101101,1011011111010011,5
52213,1100101111110101,1010111111010011,5
52229,1100110000000101,1010000000110011,5
52237,1100110000001101,1011000000110011,5
52245,1100110000010101,1010100000110011,5
52253,1100110000011101,1011100000110011,5
52261,1100110000100101,1010010000110011,5
52269,1100110000101101,1011010000110011,5
52277,1100110000110101,1010110000110011,5
52285,1100110000111101,1011110000110011,5
52293,1100110001000101,1010001000110011,5
52301,1100110001001101,1011001000110011,5
52309,1100110001010101,1010101000110011,5
52317,1100110001011101,1011101000110011,5
52325,1100110001100101,1010011000110011,5
52333,1100110001101101,1011011000110011,5
52341,1100110001110101,1010111000110011,5
52349,1100110001111101,1011111000110011,5
52357,1100110010000101,1010000100110011,5
52365,1100110010001101,1011000100110011,5
52373,1100110010010101,1010100100110011,5
52381,1100110010011101,1011100100110011,5
52389,1100110010100101,1010010100110011,5
52397,1100110010101101,1011010100110011,5
52405,1100110010110101,1010110100110011,5
52413,1100110010111101,1011110100110011,5
52421,1100110011000101,1010001100110011,5
52429,1100110011001101,1011001100110011,5
52437,1100110011010101,1010101100110011,5
52445,1100110011011101,1011101100110011,5
52453,1100110011100101,1010011100110011,5
52461,1100110011101101,1011011100110011,5
52469,1100110011110101,1010111100110011,5
52477,1100110011111101,1011111100110011,5
52485,1100110100000101,1010000010110011,5
52493,1100110100001101,1011000010110011,5
52501,1100110100010101,1010100010110011,5
52509,1100110100011101,1011100010110011,5
52517,1100110100100101,1010010010110011,5
52525,1100110100101101,1011010010110011,5
52533,1100110100110101,1010110010110011,5
52541,1100110100111101,1011110010110011,5
52549,1100110101000101,1010001010110011,5
52557,1100110101001101,1011001010110011,5
52565,1100110101010101,1010101010110011,5
52573,1100110101011101,1011101010110011,5
52581,1100110101100101,1010011010110011,5
52589,1100110101101101,1011011010110011,5
52597,1100110101110101,1010111010110011,5
52605,1100110101111101,1011111010110011,5
52613,1100110110000101,1010000110110011,5
52621,1100110110001101,1011000110110011,5
52629,1100110110010101,1010100110110011,5
52645,1100110110100101,1010010110110011,5
52653,1100110110101101,1011010110110011,5
52661,1100110110110101,1010110110110011,5
52669,1100110110111101,1011110110110011,5
52677,1100110111000101,1010001110110011,5
52685,1100110111001101,1011001110110011,5
52693,1100110111010101,1010101110110011,5
52701,1100110111011101,1011101110110011,5
52709,1100110111100101,1010011110110011,5
52717,1100110111101101,1011011110110011,5
52725,1100110111110101,1010111110110011,5
52741,1100111000000101,1010000001110011,5
52749,1100111000001101,1011000001110011,5
52757,1100111000010101,1010100001110011,5
52765,1100111000011101,1011100001110011,5
52773,1100111000100101,1010010001110011,5
52781,1100111000101101,1011010001110011,5
52789,1100111000110101,1010110001110011,5
52797,1100111000111101,1011110001110011,5
52805,1100111001000101,1010001001110011,5
52813,1100111001001101,1011001001110011,5
52821,1100111001010101,1010101001110011,5
52829,1100111001011101,1011101001110011,5
52837,1100111001100101,1010011001110011,5
52845,1100111001101101,1011011001110011,5
52853,1100111001110101,1010111001110011,5
52861,1100111001111101,1011111001110011,5
52869,1100111010000101,1010000101110011,5
52877,1100111010001101,1011000101110011,5
52885,1100111010010101,1010100101110011,5
52893,1100111010011101,1011100101110011,5
52901,1100111010100101,1010010101110011,5
52909,1100111010101101,1011010101110011,5
52917,1100111010110101,1010110101110011,5
52925,1100111010111101,1011110101110011,5
52933,1100111011000101,1010001101110011,5
52941,1100111011001101,1011001101110011,5
52949,1100111011010101,1010101101110011,5
52957,1100111011011101,1011101101110011,5
52965,1100111011100101,1010011101110011,5
52973,1100111011101101,1011011101110011,5
52981,1100111011110101,1010111101110011,5
52989,1100111011111101,1011111101110011,5
52997,1100111100000101,1010000011110011,5
53005,1100111100001101,1011000011110011,5
53013,1100111100010101,1010100011110011,5
53021,1100111100011101,1011100011110011,5
53029,1100111100100101,1010010011110011,5
53037,1100111100101101,1011010011110011,5
53045,1100111100110101,1010110011110011,5
53053,1100111100111101,1011110011110011,5
53061,1100111101000101,1010001011110011,5
53069,1100111101001101,1011001011110011,5
53077,1100111101010101,1010101011110011,5
53085,1100111101011101,1011101011110011,5
53093,1100111101100101,1010011011110011,5
53101,1100111101101101,1011011011110011,5
53109,1100111101110101,1010111011110011,5
53117,1100111101111101,1011111011110011,5
53125,1100111110000101,1010000111110011,5
53133,1100111110001101,1011000111110011,5
53141,1100111110010101,1010100111110011,5
53149,1100111110011101,1011100111110011,5
53157,1100111110100101,1010010111110011,5
53165,1100111110101101,1011010111110011,5
53173,1100111110110101,1010110111110011,5
53181,1100111110111101,1011110111110011,5
53189,1100111111000101,1010001111110011,5
53197,1100111111001101,1011001111110011,5
53205,1100111111010101,1010101111110011,5
53213,1100111111011101,1011101111110011,5
53221,1100111111100101,1010011111110011,5
53229,1100111111101101,1011011111110011,5
53237,1100111111110101,1010111111110011,5
53253,1101000000000101,1010000000001011,5
53261,1101000000001101,1011000000001011,5
53269,1101000000010101,1010100000001011,5
53277,1101000000011101,1011100000001011,5
53285,1101000000100101,1010010000001011,5
53293,1101000000101101,1011010000001011,5
53301,1101000000110101,1010110000001011,5
53309,1101000000111101,1011110000001011,5
53317,1101000001000101,1010001000001011,5
53325,1101000001001101,1011001000001011,5
53333,1101000001010101,1010101000001011,5
53341,1101000001011101,1011101000001011,5
53349,1101000001100101,1010011000001011,5
53357,1101000001101101,1011011000001011,5
53365,1101000001110101,1010111000001011,5
53381,1101000010000101,1010000100001011,5
53389,1101000010001101,1011000100001011,5
53397,1101000010010101,1010100100001011,5
53405,1101000010011101,1011100100001011,5
53413,1101000010100101,1010010100001011,5
53421,1101000010101101,1011010100001011,5
53429,1101000010110101,1010110100001011,5
53437,1101000010111101,1011110100001011,5
53445,1101000011000101,1010001100001011,5
53453,1101000011001101,1011001100001011,5
53461,1101000011010101,1010101100001011,5
53469,1101000011011101,1011101100001011,5
53477,1101000011100101,1010011100001011,5
53485,1101000011101101,1011011100001011,5
53493,1101000011110101,1010111100001011,5
53501,1101000011111101,1011111100001011,5
53509,1101000100000101,1010000010001011,5
53517,1101000100001101,1011000010001011,5
53525,1101000100010101,1010100010001011,5
53533,1101000100011101,1011100010001011,5
53541,1101000100100101,1010010010001011,5
53549,1101000100101101,1011010010001011,5
53557,1101000100110101,1010110010001011,5
53565,1101000100111101,1011110010001011,5
53573,1101000101000101,1010001010001011,5
53581,1101000101001101,1011001010001011,5
53589,1101000101010101,1010101010001011,5
53597,1101000101011101,1011101010001011,5
53605,1101000101100101,1010011010001011,5
53621,1101000101110101,1010111010001011,5
53629,1101000101111101,1011111010001011,5
53637,1101000110000101,1010000110001011,5
53645,1101000110001101,1011000110001011,5
53653,1101000110010101,1010100110001011,5
53669,1101000110100101,1010010110001011,5
53677,1101000110101101,1011010110001011,5
53685,1101000110110101,1010110110001011,5
53693,1101000110111101,1011110110001011,5
53701,1101000111000101,1010001110001011,5
53709,1101000111001101,1011001110001011,5
53717,1101000111010101,1010101110001011,5
53725,1101000111011101,1011101110001011,5
53733,1101000111100101,1010011110001011,5
53741,1101000111101101,1011011110001011,5
53749,1101000111110101,1010111110001011,5
53757,1101000111111101,1011111110001011,5
53765,1101001000000101,1010000001001011,5
53773,1101001000001101,1011000001001011,5
53781,1101001000010101,1010100001001011,5
53789,1101001000011101,1011100001001011,5
53805,1101001000101101,1011010001001011,5
53813,1101001000110101,1010110001001011,5
53821,1101001000111101,1011110001001011,5
53829,1101001001000101,1010001001001011,5
53837,1101001001001101,1011001001001011,5
53845,1101001001010101,1010101001001011,5
53853,1101001001011101,1011101001001011,5
53861,1101001001100101,1010011001001011,5
53869,1101001001101101,1011011001001011,5
53877,1101001001110101,1010111001001011,5
53893,1101001010000101,1010000101001011,5
53901,1101001010001101,1011000101001011,5
53909,1101001010010101,1010100101001011,5
53917,1101001010011101,1011100101001011,5
53925,1101001010100101,1010010101001011,5
53933,1101001010101101,1011010101001011,5
53941,1101001010110101,1010110101001011,5
53949,1101001010111101,1011110101001011,5
53957,1101001011000101,1010001101001011,5
53965,1101001011001101,1011001101001011,5
53973,1101001011010101,1010101101001011,5
53981,1101001011011101,1011101101001011,5
53989,1101001011100101,1010011101001011,5
53997,1101001011101101,1011011101001011,5
54005,1101001011110101,1010111101001011,5
54013,1101001011111101,1011111101001011,5
54021,1101001100000101,1010000011001011,5
54029,1101001100001101,1011000011001011,5
54037,1101001100010101,1010100011001011,5
54045,1101001100011101,1011100011001011,5
54053,1101001100100101,1010010011001011,5
54061,1101001100101101,1011010011001011,5
54069,1101001100110101,1010110011001011,5
54077,1101001100111101,1011110011001011,5
54085,1101001101000101,1010001011001011,5
54093,1101001101001101,1011001011001011,5
54101,1101001101010101,1010101011001011,5
54109,1101001101011101,1011101011001011,5
54117,1101001101100101,1010011011001011,5
54125,1101001101101101,1011011011001011,5
54133,1101001101110101,1010111011001011,5
54141,1101001101111101,1011111011001011,5
54157,1101001110001101,1011000111001011,5
54165,1101001110010101,1010100111001011,5
54181,1101001110100101,1010010111001011,5
54189,1101001110101101,1011010111001011,5
54197,1101001110110101,1010110111001011,5
54213,1101001111000101,1010001111001011,5
54221,1101001111001101,1011001111001011,5
54229,1101001111010101,1010101111001011,5
54237,1101001111011101,1011101111001011,5
54245,1101001111100101,1010011111001011,5
54253,1101001111101101,1011011111001011,5
54261,1101001111110101,1010111111001011,5
54269,1101001111111101,1011111111001011,5
54277,1101010000000101,1010000000101011,5
54285,1101010000001101,1011000000101011,5
54293,1101010000010101,1010100000101011,5
54301,1101010000011101,1011100000101011,5
54309,1101010000100101,1010010000101011,5
54317,1101010000101101,1011010000101011,5
54325,1101010000110101,1010110000101011,5
54333,1101010000111101,1011110000101011,5
54341,1101010001000101,1010001000101011,5
54349,1101010001001101,1011001000101011,5
54357,1101010001010101,1010101000101011,5
54365,1101010001011101,1011101000101011,5
54373,1101010001100101,1010011000101011,5
54389,1101010001110101,1010111000101011,5
54397,1101010001111101,1011111000101011,5
54405,1101010010000101,1010000100101011,5
54413,1101010010001101,1011000100101011,5
54421,1101010010010101,1010100100101011,5
54429,1101010010011101,1011100100101011,5
54437,1101010010100101,1010010100101011,5
54445,1101010010101101,1011010100101011,5
54453,1101010010110101,1010110100101011,5
54461,1101010010111101,1011110100101011,5
54469,1101010011000101,1010001100101011,5
54477,1101010011001101,1011001100101011,5
54485,1101010011010101,1010101100101011,5
54493,1101010011011101,1011101100101011,5
54501,1101010011100101,1010011100101011,5
54509,1101010011101101,1011011100101011,5
54517,1101010011110101,1010111100101011,5
54525,1101010011111101,1011111100101011,5
54533,1101010100000101,1010000010101011,5
54541,1101010100001101,1011000010101011,5
54549,1101010100010101,1010100010101011,5
54557,1101010100011101,1011100010101011,5
54565,1101010100100101,1010010010101011,5
54573,1101010100101101,1011010010101011,5
54581,1101010100110101,1010110010101011,5
54589,1101010100111101,1011110010101011,5
54597,1101010101000101,1010001010101011,5
54613,1101010101010101,1010101010101011,5
54621,1101010101011101,1011101010101011,5
54629,1101010101100101,1010011010101011,5
54637,1101010101101101,1011011010101011,5
54645,1101010101110101,1010111010101011,5
54653,1101010101111101,1011111010101011,5
54661,1101010110000101,1010000110101011,5
54669,1101010110001101,1011000110101011,5
54677,1101010110010101,1010100110101011,5
54685,1101010110011101,1011100110101011,5
54693,1101010110100101,1010010110101011,5
54701,1101010110101101,1011010110101011,5
54709,1101010110110101,1010110110101011,5
54717,1101010110111101,1011110110101011,5
54725,1101010111000101,1010001110101011,5
54733,1101010111001101,1011001110101011,5
54741,1101010111010101,1010101110101011,5
54749,1101010111011101,1011101110101011,5
54757,1101010111100101,1010011110101011,5
54765,1101010111101101,1011011110101011,5
54773,1101010111110101,1010111110101011,5
54781,1101010111111101,1011111110101011,5
54789,1101011000000101,1010000001101011,5
54797,1101011000001101,1011000001101011,5
54805,1101011000010101,1010100001101011,5
54813,1101011000011101,1011100001101011,5
54821,1101011000100101,1010010001101011,5
54829,1101011000101101,1011010001101011,5
54837,1101011000110101,1010110001101011,5
54845,1101011000111101,1011110001101011,5
54853,1101011001000101,1010001001101011,5
54861,1101011001001101,1011001001101011,5
54869,1101011001010101,1010101001101011,5
54877,1101011001011101,1011101001101011,5
54885,1101011001100101,1010011001101011,5
54893,1101011001101101,1011011001101011,5
54901,1101011001110101,1010111001101011,5
54917,1101011010000101,1010000101101011,5
54925,1101011010001101,1011000101101011,5
54933,1101011010010101,1010100101101011,5
54941,1101011010011101,1011100101101011,5
54949,1101011010100101,1010010101101011,5
54957,1101011010101101,1011010101101011,5
54965,1101011010110101,1010110101101011,5
54973,1101011010111101,1011110101101011,5
54981,1101011011000101,1010001101101011,5
54989,1101011011001101,1011001101101011,5
54997,1101011011010101,1010101101101011,5
55005,1101011011011101,1011101101101011,5
55013,1101011011100101,1010011101101011,5
55021,1101011011101101,1011011101101011,5
55029,1101011011110101,1010111101101011,5
55045,1101011100000101,1010000011101011,5
55053,1101011100001101,1011000011101011,5
55061,1101011100010101,1010100011101011,5
55069,1101011100011101,1011100011101011,5
55077,1101011100100101,1010010011101011,5
55085,1101011100101101,1011010011101011,5
55093,1101011100110101,1010110011101011,5
55109,1101011101000101,1010001011101011,5
55117,1101011101001101,1011001011101011,5
55125,1101011101010101,1010101011101011,5
55133,1101011101011101,1011101011101011,5
55141,1101011101100101,1010011011101011,5
55149,1101011101101101,1011011011101011,5
55157,1101011101110101,1010111011101011,5
55165,1101011101111101,1011111011101011,5
55173,1101011110000101,1010000111101011,5
55181,1101011110001101,1011000111101011,5
55189,1101011110010101,1010100111101011,5
55197,1101011110011101,1011100111101011,5
55205,1101011110100101,1010010111101011,5
55213,1101011110101101,1011010111101011,5
55221,1101011110110101,1010110111101011,5
55229,1101011110111101,1011110111101011,5
55237,1101011111000101,1010001111101011,5
55245,1101011111001101,1011001111101011,5
55253,1101011111010101,1010101111101011,5
55261,1101011111011101,1011101111101011,5
55269,1101011111100101,1010011111101011,5
55277,1101011111101101,1011011111101011,5
55285,1101011111110101,1010111111101011,5
55293,1101011111111101,1011111111101011,5
55301,1101100000000101,1010000000011011,5
55309,1101100000001101,1011000000011011,5
55317,1101100000010101,1010100000011011,5
55325,1101100000011101,1011100000011011,5
55333,1101100000100101,1010010000011011,5
55341,1101100000101101,1011010000011011,5
55349,1101100000110101,1010110000011011,5
55357,1101100000111101,1011110000011011,5
55365,1101100001000101,1010001000011011,5
55373,1101100001001101,1011001000011011,5
55381,1101100001010101,1010101000011011,5
55389,1101100001011101,1011101000011011,5
55397,1101100001100101,1010011000011011,5
55405,1101100001101101,1011011000011011,5
55413,1101100001110101,1010111000011011,5
55421,1101100001111101,1011111000011011,5
55429,1101100010000101,1010000100011011,5
55437,1101100010001101,1011000100011011,5
55445,1101100010010101,1010100100011011,5
55453,1101100010011101,1011100100011011,5
55469,1101100010101101,1011010100011011,5
55477,1101100010110101,1010110100011011,5
55485,1101100010111101,1011110100011011,5
55493,1101100011000101,1010001100011011,5
55501,1101100011001101,1011001100011011,5
55509,1101100011010101,1010101100011011,5
55525,1101100011100101,1010011100011011,5
55533,1101100011101101,1011011100011011,5
55541,1101100011110101,1010111100011011,5
55549,1101100011111101,1011111100011011,5
55557,1101100100000101,1010000010011011,5
55565,1101100100001101,1011000010011011,5
55573,1101100100010101,1010100010011011,5
55581,1101100100011101,1011100010011011,5
55589,1101100100100101,1010010010011011,5
55597,1101100100101101,1011010010011011,5
55605,1101100100110101,1010110010011011,5
55613,1101100100111101,1011110010011011,5
55621,1101100101000101,1010001010011011,5
55629,1101100101001101,1011001010011011,5
55637,1101100101010101,1010101010011011,5
55645,1101100101011101,1011101010011011,5
55653,1101100101100101,1010011010011011,5
55661,1101100101101101,1011011010011011,5
55669,1101100101110101,1010111010011011,5
