k,total_residuals,j,modulus,residue_mod,residue_mod_binary_msb_first,residue_mod_binary_lsb_first,count,fraction_of_residuals,s2_branch_capacity,density_within_s2_bucket
16,378,16,65536,42877,1010011101111101,1011111011100101,1,0.002645502646,1,1.000000000000
16,378,16,65536,43005,1010011111111101,1011111111100101,1,0.002645502646,1,1.000000000000
16,378,16,65536,43517,1010100111111101,1011111110010101,1,0.002645502646,1,1.000000000000
16,378,16,65536,43669,1010101010010101,1010100101010101,1,0.002645502646,1,1.000000000000
16,378,16,65536,43685,1010101010100101,1010010101010101,1,0.002645502646,1,1.000000000000
16,378,16,65536,43773,1010101011111101,1011111101010101,1,0.002645502646,1,1.000000000000
16,378,16,65536,43933,1010101110011101,1011100111010101,1,0.002645502646,1,1.000000000000
16,378,16,65536,44013,1010101111101101,1011011111010101,1,0.002645502646,1,1.000000000000
16,378,16,65536,44285,1010110011111101,1011111100110101,1,0.002645502646,1,1.000000000000
16,378,16,65536,44445,1010110110011101,1011100110110101,1,0.002645502646,1,1.000000000000
16,378,16,65536,44541,1010110111111101,1011111110110101,1,0.002645502646,1,1.000000000000
16,378,16,65536,44581,1010111000100101,1010010001110101,1,0.002645502646,1,1.000000000000
16,378,16,65536,45029,1010111111100101,1010011111110101,1,0.002645502646,1,1.000000000000
16,378,16,65536,45053,1010111111111101,1011111111110101,1,0.002645502646,1,1.000000000000
16,378,16,65536,45181,1011000001111101,1011111000001101,1,0.002645502646,1,1.000000000000
16,378,16,65536,45389,1011000101001101,1011001010001101,1,0.002645502646,1,1.000000000000
16,378,16,65536,45469,1011000110011101,1011100110001101,1,0.002645502646,1,1.000000000000
16,378,16,65536,45565,1011000111111101,1011111110001101,1,0.002645502646,1,1.000000000000
16,378,16,65536,45693,1011001001111101,1011111001001101,1,0.002645502646,1,1.000000000000
16,378,16,65536,46013,1011001110111101,1011110111001101,1,0.002645502646,1,1.000000000000
16,378,16,65536,46061,1011001111101101,1011011111001101,1,0.002645502646,1,1.000000000000
16,378,16,65536,46109,1011010000011101,1011100000101101,1,0.002645502646,1,1.000000000000
16,378,16,65536,46189,1011010001101101,1011011000101101,1,0.002645502646,1,1.000000000000
16,378,16,65536,46333,1011010011111101,1011111100101101,1,0.002645502646,1,1.000000000000
16,378,16,65536,46493,1011010110011101,1011100110101101,1,0.002645502646,1,1.000000000000
16,378,16,65536,47101,1011011111111101,1011111111101101,1,0.002645502646,1,1.000000000000
16,378,16,65536,47325,1011100011011101,1011101100011101,1,0.002645502646,1,1.000000000000
16,378,16,65536,47613,1011100111111101,1011111110011101,1,0.002645502646,1,1.000000000000
16,378,16,65536,47781,1011101010100101,1010010101011101,1,0.002645502646,1,1.000000000000
16,378,16,65536,48061,1011101110111101,1011110111011101,1,0.002645502646,1,1.000000000000
16,378,16,65536,48125,1011101111111101,1011111111011101,1,0.002645502646,1,1.000000000000
16,378,16,65536,48237,1011110001101101,1011011000111101,1,0.002645502646,1,1.000000000000
16,378,16,65536,48541,1011110110011101,1011100110111101,1,0.002645502646,1,1.000000000000
16,378,16,65536,48805,1011111010100101,1010010101111101,1,0.002645502646,1,1.000000000000
16,378,16,65536,49141,1011111111110101,1010111111111101,1,0.002645502646,1,1.000000000000
16,378,16,65536,49149,1011111111111101,1011111111111101,1,0.002645502646,1,1.000000000000
16,378,16,65536,49317,1100000010100101,1010010100000011,1,0.002645502646,1,1.000000000000
16,378,16,65536,49437,1100000100011101,1011100010000011,1,0.002645502646,1,1.000000000000
16,378,16,65536,49597,1100000110111101,1011110110000011,1,0.002645502646,1,1.000000000000
16,378,16,65536,49789,1100001001111101,1011111001000011,1,0.002645502646,1,1.000000000000
16,378,16,65536,49885,1100001011011101,1011101101000011,1,0.002645502646,1,1.000000000000
16,378,16,65536,50109,1100001110111101,1011110111000011,1,0.002645502646,1,1.000000000000
16,378,16,65536,50157,1100001111101101,1011011111000011,1,0.002645502646,1,1.000000000000
16,378,16,65536,50429,1100010011111101,1011111100100011,1,0.002645502646,1,1.000000000000
16,378,16,65536,50661,1100010111100101,1010011110100011,1,0.002645502646,1,1.000000000000
16,378,16,65536,50957,1100011100001101,1011000011100011,1,0.002645502646,1,1.000000000000
16,378,16,65536,51133,1100011110111101,1011110111100011,1,0.002645502646,1,1.000000000000
16,378,16,65536,51365,1100100010100101,1010010100010011,1,0.002645502646,1,1.000000000000
16,378,16,65536,51565,1100100101101101,1011011010010011,1,0.002645502646,1,1.000000000000
16,378,16,65536,51709,1100100111111101,1011111110010011,1,0.002645502646,1,1.000000000000
16,378,16,65536,51773,1100101000111101,1011110001010011,1,0.002645502646,1,1.000000000000
16,378,16,65536,51821,1100101001101101,1011011001010011,1,0.002645502646,1,1.000000000000
16,378,16,65536,51837,1100101001111101,1011111001010011,1,0.002645502646,1,1.000000000000
16,378,16,65536,51965,1100101011111101,1011111101010011,1,0.002645502646,1,1.000000000000
16,378,16,65536,52101,1100101110000101,1010000111010011,1,0.002645502646,1,1.000000000000
16,378,16,65536,52133,1100101110100101,1010010111010011,1,0.002645502646,1,1.000000000000
16,378,16,65536,52157,1100101110111101,1011110111010011,1,0.002645502646,1,1.000000000000
16,378,16,65536,52221,1100101111111101,1011111111010011,1,0.002645502646,1,1.000000000000
16,378,16,65536,52637,1100110110011101,1011100110110011,1,0.002645502646,1,1.000000000000
16,378,16,65536,52733,1100110111111101,1011111110110011,1,0.002645502646,1,1.000000000000
16,378,16,65536,53245,1100111111111101,1011111111110011,1,0.002645502646,1,1.000000000000
16,378,16,65536,53373,1101000001111101,1011111000001011,1,0.002645502646,1,1.000000000000
16,378,16,65536,53613,1101000101101101,1011011010001011,1,0.002645502646,1,1.000000000000
16,378,16,65536,53661,1101000110011101,1011100110001011,1,0.002645502646,1,1.000000000000
16,378,16,65536,53797,1101001000100101,1010010001001011,1,0.002645502646,1,1.000000000000
16,378,16,65536,53885,1101001001111101,1011111001001011,1,0.002645502646,1,1.000000000000
16,378,16,65536,54149,1101001110000101,1010000111001011,1,0.002645502646,1,1.000000000000
16,378,16,65536,54173,1101001110011101,1011100111001011,1,0.002645502646,1,1.000000000000
16,378,16,65536,54205,1101001110111101,1011110111001011,1,0.002645502646,1,1.000000000000
16,378,16,65536,54381,1101010001101101,1011011000101011,1,0.002645502646,1,1.000000000000
16,378,16,65536,54605,1101010101001101,1011001010101011,1,0.002645502646,1,1.000000000000
16,378,16,65536,54909,1101011001111101,1011111001101011,1,0.002645502646,1,1.000000000000
16,378,16,65536,55037,1101011011111101,1011111101101011,1,0.002645502646,1,1.000000000000
16,378,16,65536,55101,1101011100111101,1011110011101011,1,0.002645502646,1,1.000000000000
16,378,16,65536,55461,1101100010100101,1010010100011011,1,0.002645502646,1,1.000000000000
16,378,16,65536,55517,1101100011011101,1011101100011011,1,0.002645502646,1,1.000000000000
16,378,16,65536,55813,1101101000000101,1010000001011011,1,0.002645502646,1,1.000000000000
16,378,16,65536,55933,1101101001111101,1011111001011011,1,0.002645502646,1,1.000000000000
16,378,16,65536,56221,1101101110011101,1011100111011011,1,0.002645502646,1,1.000000000000
16,378,16,65536,56317,1101101111111101,1011111111011011,1,0.002645502646,1,1.000000000000
16,378,16,65536,56357,1101110000100101,1010010000111011,1,0.002645502646,1,1.000000000000
16,378,16,65536,56429,1101110001101101,1011011000111011,1,0.002645502646,1,1.000000000000
16,378,16,65536,56989,1101111010011101,1011100101111011,1,0.002645502646,1,1.000000000000
16,378,16,65536,56997,1101111010100101,1010010101111011,1,0.002645502646,1,1.000000000000
16,378,16,65536,57165,1101111101001101,1011001011111011,1,0.002645502646,1,1.000000000000
16,378,16,65536,57341,1101111111111101,1011111111111011,1,0.002645502646,1,1.000000000000
16,378,16,65536,57709,1110000101101101,1011011010000111,1,0.002645502646,1,1.000000000000
16,378,16,65536,57981,1110001001111101,1011111001000111,1,0.002645502646,1,1.000000000000
16,378,16,65536,58245,1110001110000101,1010000111000111,1,0.002645502646,1,1.000000000000
16,378,16,65536,58301,1110001110111101,1011110111000111,1,0.002645502646,1,1.000000000000
16,378,16,65536,58653,1110010100011101,1011100010100111,1,0.002645502646,1,1.000000000000
16,378,16,65536,58853,1110010111100101,1010011110100111,1,0.002645502646,1,1.000000000000
16,378,16,65536,59053,1110011010101101,1011010101100111,1,0.002645502646,1,1.000000000000
16,378,16,65536,59133,1110011011111101,1011111101100111,1,0.002645502646,1,1.000000000000
16,378,16,65536,59325,1110011110111101,1011110111100111,1,0.002645502646,1,1.000000000000
16,378,16,65536,59381,1110011111110101,1010111111100111,1,0.002645502646,1,1.000000000000
16,378,16,65536,59389,1110011111111101,1011111111100111,1,0.002645502646,1,1.000000000000
16,378,16,65536,59837,1110100110111101,1011110110010111,1,0.002645502646,1,1.000000000000
16,378,16,65536,60013,1110101001101101,1011011001010111,1,0.002645502646,1,1.000000000000
16,378,16,65536,60069,1110101010100101,1010010101010111,1,0.002645502646,1,1.000000000000
16,378,16,65536,60317,1110101110011101,1011100111010111,1,0.002645502646,1,1.000000000000
16,378,16,65536,60525,1110110001101101,1011011000110111,1,0.002645502646,1,1.000000000000
16,378,16,65536,60925,1110110111111101,1011111110110111,1,0.002645502646,1,1.000000000000
16,378,16,65536,61213,1110111100011101,1011100011110111,1,0.002645502646,1,1.000000000000
16,378,16,65536,61349,1110111110100101,1010010111110111,1,0.002645502646,1,1.000000000000
16,378,16,65536,61429,1110111111110101,1010111111110111,1,0.002645502646,1,1.000000000000
16,378,16,65536,61437,1110111111111101,1011111111110111,1,0.002645502646,1,1.000000000000
16,378,16,65536,61853,1111000110011101,1011100110001111,1,0.002645502646,1,1.000000000000
16,378,16,65536,61885,1111000110111101,1011110110001111,1,0.002645502646,1,1.000000000000
16,378,16,65536,61989,1111001000100101,1010010001001111,1,0.002645502646,1,1.000000000000
16,378,16,65536,62077,1111001001111101,1011111001001111,1,0.002645502646,1,1.000000000000
16,378,16,65536,62205,1111001011111101,1011111101001111,1,0.002645502646,1,1.000000000000
16,378,16,65536,62381,1111001110101101,1011010111001111,1,0.002645502646,1,1.000000000000
16,378,16,65536,62461,1111001111111101,1011111111001111,1,0.002645502646,1,1.000000000000
16,378,16,65536,62653,1111010010111101,1011110100101111,1,0.002645502646,1,1.000000000000
16,378,16,65536,62797,1111010101001101,1011001010101111,1,0.002645502646,1,1.000000000000
16,378,16,65536,63093,1111011001110101,1010111001101111,1,0.002645502646,1,1.000000000000
16,378,16,65536,63101,1111011001111101,1011111001101111,1,0.002645502646,1,1.000000000000
16,378,16,65536,63229,1111011011111101,1011111101101111,1,0.002645502646,1,1.000000000000
16,378,16,65536,63485,1111011111111101,1011111111101111,1,0.002645502646,1,1.000000000000
16,378,16,65536,63613,1111100001111101,1011111000011111,1,0.002645502646,1,1.000000000000
16,378,16,65536,63709,1111100011011101,1011101100011111,1,0.002645502646,1,1.000000000000
16,378,16,65536,63909,1111100110100101,1010010110011111,1,0.002645502646,1,1.000000000000
16,378,16,65536,63997,1111100111111101,1011111110011111,1,0.002645502646,1,1.000000000000
16,378,16,65536,64165,1111101010100101,1010010101011111,1,0.002645502646,1,1.000000000000
16,378,16,65536,64253,1111101011111101,1011111101011111,1,0.002645502646,1,1.000000000000
16,378,16,65536,64317,1111101100111101,1011110011011111,1,0.002645502646,1,1.000000000000
16,378,16,65536,64509,1111101111111101,1011111111011111,1,0.002645502646,1,1.000000000000
16,378,16,65536,64621,1111110001101101,1011011000111111,1,0.002645502646,1,1.000000000000
16,378,16,65536,64925,1111110110011101,1011100110111111,1,0.002645502646,1,1.000000000000
16,378,16,65536,65525,1111111111110101,1010111111111111,1,0.002645502646,1,1.000000000000
16,378,16,65536,65533,1111111111111101,1011111111111111,1,0.002645502646,1,1.000000000000
