iteration,source_permutation_diff,source_permutation_abs_ge_observed,bootstrap_diff
763,0.0217264859,0,0.0394777888
764,-0.0030342348,0,0.0351367448
765,0.0131705423,0,0.0533892228
766,0.0166599361,0,0.0493502451
767,0.0159995434,0,0.0441071361
768,-0.0057745512,0,0.049954086
769,-0.0150764986,0,0.0325932983
770,0.0065268124,0,0.0645430264
771,0.0043712816,0,0.0502084931
772,0.009842403,0,0.0517888194
773,-0.0100038625,0,0.0562312556
774,-0.0114226966,0,0.0275845632
775,0.0318661602,0,0.0124129906
776,-0.0080124465,0,0.0397931703
777,0.0078542806,0,0.0332523798
778,0.010841132,0,0.0680862727
779,-0.004693609,0,0.0487130796
780,0.0082715235,0,0.0205892142
781,0.0151649427,0,0.0564339576
782,-0.0066879907,0,0.0400291378
783,0.0179906291,0,0.0503416815
784,-0.0086792706,0,0.0429696166
785,0.0104335215,0,0.0388553973
786,0.0054426769,0,0.0459344842
787,-0.0083443417,0,0.0480078202
788,-0.0157402891,0,0.0619946879
789,0.0045292386,0,0.052058074
790,-0.000787033,0,0.0728659406
791,0.0059452421,0,0.0470743409
792,-0.0115871015,0,0.0570517642
793,0.0030373903,0,0.0409932759
794,-0.0081829958,0,0.0600746926
795,0.0253868047,0,0.0384541975
796,0.0117609457,0,0.0281974393
797,0.0012073544,0,0.0473277003
798,-0.0104239692,0,0.044560965
799,0.0054458409,0,0.05753718
800,0.002787694,0,0.0389806741
801,0.0124246616,0,0.0488954848
802,0.0090174142,0,0.0393110868
803,-3.4837e-05,0,0.035394063
804,-0.0290340869,0,0.0270876673
805,0.0070230162,0,0.0320479303
806,-0.0143274844,0,0.0411989492
807,0.0109296645,0,0.041947095
808,0.0008754787,0,0.0413765937
809,0.0022914649,0,0.055356736
810,-0.0015360983,0,0.0727601326
811,0.0067733203,0,0.0452810842
812,-0.0125005581,0,0.0443463501
813,0.0031132955,0,0.0327913618
814,-0.0003729691,0,0.0292313959
815,-0.015989959,0,0.0285171539
816,-0.0231332758,0,0.0454888251
817,0.0005436025,0,0.0338693346
818,-0.0013685986,0,0.0651370836
819,-0.0015360983,0,0.0468892467
820,-0.0015329798,0,0.0486721828
821,0.0024495397,0,0.0204067791
822,-0.0164893052,0,0.0510173817
823,0.014166146,0,0.0402599094
824,-0.0043586226,0,0.0213630437
825,0.0027055166,0,0.0493759488
826,-0.0095136292,0,0.0560259258
827,0.0076836233,0,0.0598558004
828,0.0111761475,0,0.0315985174
829,0.0136667636,0,0.0281692482
830,-0.0087614784,0,0.0510981613
831,-0.0002876549,0,0.059664816
832,-0.0237999913,0,0.0584182826
833,-0.0197261214,0,0.0330998162
834,0.0066058062,0,0.0546557286
835,-0.0149942862,0,0.0651468151
836,0.0017889206,0,0.0793209009
837,-0.0019501643,0,0.0527929934
838,-0.0037011357,0,0.0476557621
839,0.0218973757,0,0.0493120829
840,-0.0087645603,0,0.0613808715
841,0.00644145,0,0.062506405
842,-0.0014507885,0,0.0568898663
843,0.0200671837,0,0.0470753069
844,-0.0072634185,0,0.0509886545
845,-0.0311136958,0,0.0516166395
846,-0.0013685986,0,0.0669307856
847,-0.0041942342,0,0.0516031358
848,-0.0054395581,0,0.044598856
849,0.0059484727,0,0.0610691468
850,0.0131673904,0,0.0499620858
851,-0.0104209579,0,0.0545560453
852,0.0165745856,0,0.0523321666
853,-0.0045292386,0,0.0327476108
854,-0.0081799109,0,0.0229655739
855,-0.0006195326,0,0.0731948305
856,0.0126743725,0,0.0701410254
857,-0.0090111572,0,0.0476933312
858,-0.010838074,0,0.0550709092
859,-0.0016214143,0,0.0534458821
860,0.0177377145,0,0.0511868073
861,0.0144190805,0,0.0376523276
862,0.0060274093,0,0.0287962183
863,-0.0185658957,0,0.0384100244
864,-0.00244643,0,0.0451699744
865,0.0135877984,0,0.0615324533
866,-0.0188155678,0,0.0272759429
867,0.0009608021,0,0.0555087418
868,0.0031195673,0,0.0544000042
869,-0.0096780028,0,0.0419726023
870,-0.0100068312,0,0.0189565547
871,0.0127565211,0,0.052103893
872,0.0158319382,0,0.0565856112
873,-0.007184255,0,0.0500611004
874,-0.0168211971,0,0.0376159762
875,-0.0069345721,0,0.0455521475
876,0.0052783176,0,0.0287718377
877,0.0027055166,0,0.0406180784
878,0.009842403,0,0.0303531514
879,-0.0037739742,0,0.028666987
880,0.0133380887,0,0.0342973973
881,0.0047789304,0,0.0340710542
882,-0.0203105942,0,0.056714466
883,0.004450231,0,0.0293197004
884,-0.0105945823,0,0.0335751007
885,0.0139986404,0,0.0568138951
886,0.0077721145,0,0.0657184967
887,-0.013581477,0,0.0585453186
888,-0.0032807921,0,0.0382716222
889,0.0252980518,0,0.0329775858
890,0.0022061246,0,0.0494429863
891,0.002373642,0,0.0420095441
892,0.0031195673,0,0.0404598271
893,-0.0108351058,0,0.0539985348
894,-0.0123392779,0,0.0346424837
895,0.0001264088,0,0.0518046552
896,-0.00128641,0,0.0420078243
897,0.0080155039,0,0.0508493688
898,0.0191505337,0,0.0735771152
899,0.0141693668,0,0.0362826616
900,0.0191505337,0,0.0573311325
901,-0.0017889206,0,0.0556976406
902,0.0076110736,0,0.064083392
903,-0.0012832913,0,0.0545479553
904,0.0055280133,0,0.0380836989
905,0.0096876807,0,0.0285751897
906,0.0117515392,0,0.0471586138
907,-0.0056070505,0,0.0294933114
908,-0.0154146492,0,0.0466159845
909,0.0022061246,0,0.0607336708
910,-0.0002876549,0,0.0582039106
911,-0.0007048451,0,0.0529921106
912,-0.0029489157,0,0.0693826848
913,0.024552147,0,0.0524451606
914,0.0021239451,0,0.0405353631
915,0.0072695551,0,0.0443999767
916,0.0076867564,0,0.0333282381
917,0.0102659459,0,0.0570430579
918,-0.0113436815,0,0.0339466999
919,-0.0127502339,0,0.0607820035
920,0.0085180172,0,0.0453860299
921,-0.0064352082,0,0.0395552125
922,0.0190750685,0,0.0701611921
923,-0.0021145482,0,0.0527828893
924,-0.0030279993,0,0.049479773
925,-0.0098486834,0,0.0422405721
926,0.0198174721,0,0.0346335798
927,0.0174124271,0,0.0278699452
928,-0.0191474619,0,0.0399019605
929,-0.0039476737,0,0.0284449245
930,0.0019532893,0,0.0283440718
931,0.0121749536,0,0.0370247143
932,0.0133348891,0,0.0644241888
933,0.0164135085,0,0.0428734093
934,0.0019532893,0,0.067567971
935,-0.0132495907,0,0.0383024268
936,0.0214708395,0,0.0414028689
937,0.0006257882,0,0.0271137474
938,0.0141630427,0,0.0581981228
939,0.0122603782,0,0.0326877848
940,-0.0027814171,0,0.0444775232
941,0.0071083828,0,0.0475543812
942,-0.0107528627,0,0.0558455671
943,0.0071905461,0,0.0626157407
944,-0.0125858258,0,0.0500487329
945,0.0048642725,0,0.0454817402
946,0.0066089777,0,0.0549286372
947,0.0084358474,0,0.0289970647
948,0.0042037317,0,0.0399060439
949,0.0093492809,0,0.0441264414
950,0.0056923683,0,0.058727428
951,0.0053636717,0,0.0764608803
952,0.0085245164,0,0.0385217199
953,-0.0074339387,0,0.0538671203
954,0.0082683216,0,0.0420707193
955,0.0101838029,0,0.0444130179
956,0.0028698727,0,0.0317901473
957,0.0052815055,0,0.0329111189
958,0.0004614167,0,0.0546950355
959,-0.0109264519,0,0.0337199545
960,0.0145012238,0,0.0279505812
961,0.0203928295,0,0.038409301
962,-0.0208921604,0,0.0559245145
963,-0.0107558576,0,0.0434511736
964,0.0077658206,0,0.0606716157
965,-0.0265404206,0,0.0544693814
966,0.0034546158,0,0.0417090673
967,0.0061095801,0,0.0569756214
968,-0.001453911,0,0.0526232857
969,0.0147477106,0,0.0493194048
970,0.0226399205,0,0.0575819473
971,0.0226399205,0,0.0511657441
972,-0.0186481269,0,0.0401042689
973,0.0171593496,0,0.031888972
974,-0.0004551564,0,0.0423212991
975,-0.0114166828,0,0.0397256371
976,0.0046999328,0,0.0371696649
977,4.73511e-05,0,0.0418117354
978,0.0045324019,0,0.0291224542
979,0.0135024083,0,0.0502437351
980,-0.0157433337,0,0.0399289083
981,0.0012042223,0,0.0515483632
982,-0.0141630427,0,0.0646085397
983,0.0071873708,0,0.0338429263
984,-0.0068523735,0,0.054017068
985,-0.014412721,0,0.0365799254
986,-0.0219673836,0,0.053326027
987,-0.0057683761,0,0.0333426308
988,0.0172383426,0,0.0243245178
989,-0.022219787,0,0.0509704818
990,-0.0179021122,0,0.0384863332
991,-0.0002876549,0,0.0674316678
992,0.0061917547,0,0.0451092154
993,4.4222e-05,0,0.0405534207
994,-0.0206424935,0,0.0356642557
995,0.0182370983,0,0.0454118131
996,-0.0139955864,0,0.0464413251
997,-0.0027721744,0,0.0437421141
998,0.0016245553,0,0.0311696694
999,-0.0133318001,0,0.0589613389
1000,-0.0012042223,0,0.0672580161
1001,-0.0099246135,0,0.0534086393
1002,0.0016245553,0,0.0642444306
1003,-0.0026139222,0,0.0639516633
1004,-0.0132465797,0,0.0573966237
1005,0.0090174142,0,0.0691262591
1006,-0.0036948612,0,0.0426921941
1007,-0.0009514114,0,0.0408329263
1008,0.0059420608,0,0.0480010624
1009,0.0089320646,0,0.0382348768
1010,0.0168242759,0,0.0514118419
1011,-0.0149090528,0,0.0408469274
1012,0.0051961429,0,0.0625020246
1013,0.0036221514,0,0.0257135783
1014,0.0051108034,0,0.0505395549
1015,0.0053636717,0,0.0436643162
1016,-0.0062677354,0,0.035554713
1017,-0.0089289519,0,0.0362626892
1018,-0.016328075,0,0.057241789
1019,-0.0025317299,0,0.0436775991
1020,0.0228107825,0,0.0135727995
1021,0.0103448871,0,0.0349131482
1022,-0.0035242899,0,0.0324250987
1023,0.0138342762,0,0.0514969781
1024,0.0056070505,0,0.0287386557
1025,-0.0159077396,0,0.045807771
1026,0.0002085955,0,0.0525710867
1027,-0.0026992275,0,0.049941452
1028,-0.0045261127,0,0.0501218787
1029,0.0033661089,0,0.0293608635
1030,-0.0102565057,0,0.0408042299
1031,-0.0163248982,0,0.0521100139
1032,0.0039508326,0,0.0493132601
1033,0.0030373903,0,0.021229526
1034,-0.0100920832,0,0.0533171467
1035,-0.0053573639,0,0.0273628317
1036,-0.0065204936,0,0.0523397518
1037,0.0034546158,0,0.0500204413
1038,0.0045292386,0,0.0591454785
1039,-0.0155728612,0,0.0150875911
1040,-3.4837e-05,0,0.0597013355
1041,-0.0119189912,0,0.0614289469
1042,0.0029552147,0,0.0433618635
1043,0.0052751735,0,0.0426637224
1044,0.0122571118,0,0.0498305209
1045,-0.0046052307,0,0.0467294875
1046,0.0183224833,0,0.0458620479
1047,-0.013748955,0,0.0528521611
1048,-0.003277685,0,0.0577030838
1049,-0.0023704867,0,0.0502932693
1050,0.011593386,0,0.0753753679
1051,-0.0013717247,0,0.0382648911
1052,0.0075224131,0,0.0355849136
1053,0.0002970441,0,0.0538705472
1054,0.0052783176,0,0.0558578344
1055,0.0240527443,0,0.0496533945
1056,-0.0189830365,0,0.0522580901
1057,-0.0077658206,0,0.0671500634
1058,0.0089352513,0,0.0251314919
1059,0.0196532044,0,0.0526338586
1060,-4.10934e-05,0,0.0495359996
1061,-0.0211389145,0,0.0620801562
1062,0.0189008433,0,0.0352870215
1063,0.0014507885,0,0.0342927839
1064,-0.0303617576,0,0.0413853992
1065,0.0015360983,0,0.0548639473
1066,-0.015661147,0,0.0515450933
1067,-0.0043586226,0,0.0458874441
1068,0.0066879907,0,0.0533507146
1069,-0.0081861485,0,0.0749740721
1070,0.0061095801,0,0.06571542
1071,-0.0167389818,0,0.0399100314
1072,-0.0046083074,0,0.0360421733
1073,-0.0132465797,0,0.0354677405
1074,0.0002939119,0,0.0572269017
1075,-0.0052720731,0,0.0629396748
1076,-0.009431452,0,0.0445525756
1077,-0.0085940169,0,0.0433012353
1078,0.0130030168,0,0.0455258491
1079,-0.0012011002,0,0.0435086717
1080,4.73511e-05,0,0.0431956839
1081,0.0043680625,0,0.068591802
1082,0.0125922319,0,0.0297346668
1083,0.0137553749,0,0.0564039027
1084,0.0058598838,0,0.0630852128
1085,0.0096843744,0,0.0464198229
1086,-0.0154146492,0,0.0434964931
1087,-0.0143305196,0,0.0627507897
1088,-0.008094667,0,0.0550103629
1089,-0.0177346594,0,0.0271890403
1090,0.0017920692,0,0.0345093503
1091,0.0012926792,0,0.0195108306
1092,0.0186576781,0,0.0329570851
1093,0.0066089777,0,0.0497508031
1094,-0.014577154,0,0.045459837
1095,-0.0115018687,0,0.0319923042
1096,-0.0044439213,0,0.050302606
1097,-0.0023673512,0,0.0349836184
1098,-0.0104209579,0,0.0481579443
1099,0.0031986042,0,0.0302887463
1100,-0.0086762397,0,0.0592024692
1101,0.0154906212,0,0.0455103653
1102,-0.0038623567,0,0.0603892521
1103,0.0195677643,0,0.0287154884
1104,0.005610189,0,0.0615204107
1105,-0.0070989846,0,0.0572281923
1106,0.0339334873,0,0.0297755215
1107,0.0074339387,0,0.0658123836
1108,-0.0042795477,0,0.0477292874
1109,0.0009608021,0,0.0344958628
1110,-0.0149942862,0,0.0415091777
1111,0.0048611123,0,0.0336359709
1112,-0.0062677354,0,0.0573358438
1113,-0.0100098827,0,0.0355351172
1114,0.0076867564,0,0.0473393805
1115,0.0087677147,0,0.0610106741
1116,0.0113436815,0,0.0353259193
1117,-0.0030311045,0,0.0607739445
1118,0.0053573639,0,0.0521401139
1119,-0.0060211237,0,0.0608921323
1120,0.0098486834,0,0.0603171847
1121,0.0113436815,0,0.0311192808
1122,0.0048611123,0,0.0492773505
1123,0.0043648797,0,0.0528551528
1124,-0.0115018687,0,0.0722399696
1125,-0.0115048951,0,0.0600999282
1126,-0.0084295903,0,0.0351914236
1127,0.0256365507,0,0.0333300067
1128,-0.0061855269,0,0.0526290527
1129,-0.0200580475,0,0.0483767323
1130,-0.0169886609,0,0.0332264725
1131,0.0052783176,0,0.0379711414
1132,-0.0128324513,0,0.0432729267
1133,-0.0171530926,0,0.0249917246
1134,-0.0061855269,0,0.0463664871
1135,0.0044470577,0,0.0658700047
1136,-0.0105124132,0,0.0456195379
1137,-0.0064352082,0,0.0444236194
1138,0.0208130544,0,0.0300275972
1139,0.0189040501,0,0.0238703304
1140,0.0052815055,0,0.0451548742
1141,0.0029489157,0,0.0523859582
1142,0.0003760983,0,0.0458102764
1143,0.0103480952,0,0.0503584197
1144,0.0021176629,0,0.0701533554
1145,-0.002029252,0,0.0595416048
1146,0.0182340021,0,0.0343822459
1147,-0.0043525098,0,0.0567523979
1148,0.0115112339,0,0.048163222
1149,0.014498018,0,0.0325381645
1150,0.0134202441,0,0.0345691892
1151,-0.0154114568,0,0.0548508428
1152,-0.000448911,0,0.0488057666
1153,0.0072727137,0,0.0460089367
1154,0.0039476737,0,0.0498710926
1155,0.0096022289,0,0.0388598146
1156,0.0061064263,0,0.0482512754
1157,-0.0129969136,0,0.0640956908
1158,0.0210627559,0,0.0479057843
1159,-0.0115841033,0,0.0454662362
1160,0.0066911469,0,0.0427263964
1161,0.0173269271,0,0.0440793322
1162,-0.0175702258,0,0.0311387262
1163,-0.0118367801,0,0.0490819647
1164,-0.0028667289,0,0.0531964403
1165,-0.0012895392,0,0.044913835
1166,-0.0117577127,0,0.04135924
1167,0.0083473863,0,0.0777246696
1168,-0.0134905331,0,0.0356859284
1169,0.0120042612,0,0.0180153249
1170,-0.0017036,0,0.0465829287
1171,-0.0129999114,0,0.0555466836
1172,-0.0135784851,0,0.0641850909
1173,0.0004582846,0,0.0534534465
1174,0.0045292386,0,0.0434953412
1175,0.0058630783,0,0.0198403523
1176,-0.014577154,0,0.0486721794
1177,-0.0178168947,0,0.02774948
1178,-0.0237208786,0,0.0300740884
1179,-0.0037801687,0,0.0510066218
1180,0.0155822191,0,0.0505372072
1181,0.0102659459,0,0.0541891682
1182,-0.0096780028,0,0.034670297
1183,-0.004108938,0,0.0175927624
1184,-0.0074308762,0,0.0696091543
1185,0.0038654921,0,0.0562589059
1186,-0.0090142483,0,0.0497799323
1187,0.0097665259,0,0.0451811993
1188,-0.0072634185,0,0.0420631411
1189,-0.0154083921,0,0.0637595555
1190,0.0052751735,0,0.0542231629
1191,0.0040330078,0,0.0287594107
1192,-0.0015329798,0,0.0422312149
1193,-0.0072695551,0,0.0538420793
1194,-0.0026961166,0,0.0142714153
1195,0.0024589907,0,0.0339969686
1196,0.0097665259,0,0.0564418258
1197,-0.0174849917,0,0.0501135605
1198,0.0100162346,0,0.0408857042
1199,0.0051961429,0,0.0658136424
1200,0.0203168994,0,0.0307256047
1201,0.0222292121,0,0.0632924185
1202,0.0271281176,0,0.0386661285
1203,0.0013717247,0,0.0585530165
1204,-0.0099276892,0,0.0322696535
1205,-0.0080155039,0,0.0518946352
1206,0.0162459265,0,0.0425948909
1207,0.0055248619,0,0.0522574076
1208,-0.0109233299,0,0.0586172517
1209,0.0162459265,0,0.0401426584
1210,-0.0080977045,0,0.0711350068
1211,0.000707974,0,0.0253892274
1212,0.014248328,0,0.0602118203
1213,0.0071905461,0,0.0640575034
1214,-0.004108938,0,0.0590745257
1215,0.0032870881,0,0.0282635209
1216,-0.0109233299,0,0.0448313942
1217,-0.008100809,0,0.0365764139
1218,0.0029520529,0,0.0412639008
1219,-0.0044408217,0,0.0604840391
1220,0.0030342348,0,0.0510959542
1221,0.0152471039,0,0.0606647257
1222,0.0017889206,0,0.0510079749
1223,0.0181582196,0,0.0405658806
1224,0.0007901601,0,0.0302982459
1225,-0.0070230162,0,0.0406341777
1226,-0.0059389288,0,0.0270148058
1227,-0.004023658,0,0.0435347197
1228,0.0014570456,0,0.0368975372
1229,-0.0309493642,0,0.0263250926
1230,0.017320547,0,0.0436597609
1231,-0.0081768936,0,0.029568471
1232,0.0038654921,0,0.0539371127
1233,-0.009592724,0,0.0454457388
1234,0.0075224131,0,0.0195724591
1235,-0.0167421004,0,0.0603690237
1236,0.0027023608,0,0.0775245613
1237,0.000707974,0,0.0487729216
1238,0.0119319008,0,0.0281536958
1239,0.0092671158,0,0.0437054217
1240,0.0224755925,0,0.0379442958
1241,-0.0163218566,0,0.0363966682
1242,0.0179940026,0,0.036697416
1243,-0.0145802048,0,0.0427184417
1244,0.0043680625,0,0.0426448885
1245,0.0016214143,0,0.0441171372
1246,0.0035336191,0,0.0522223347
1247,0.0128355115,0,0.052773934
1248,-0.0045261127,0,0.0593167948
1249,-0.0022851644,0,0.0630782692
1250,-4.4222e-05,0,0.0336784414
1251,0.00112517,0,0.0312106728
1252,0.0014601922,0,0.0455217453
1253,0.0094346642,0,0.0672694253
1254,0.0051139713,0,0.0479717607
1255,0.0081072196,0,0.0546586493
1256,-0.0095136292,0,0.0450183795
1257,0.0311169533,0,0.0290734086
1258,-0.0048611123,0,0.0339699998
1259,-0.0139133663,0,0.0440892916
1260,0.0030311045,0,0.0347724417
1261,-0.000787033,0,0.0465384565
1262,-0.0066879907,0,0.0471190811
1263,-0.0021967429,0,0.0448719317
1264,0.0109329678,0,0.0391375046
1265,-0.0061002704,0,0.0485335288
1266,0.0034514403,0,0.0358342507
1267,-0.0258765949,0,0.0561257997
1268,-0.0147446083,0,0.018982208
1269,-0.0105914476,0,0.0739522796
1270,-0.0163189503,0,0.0399034083
1271,-0.0003729691,0,0.0513620824
1272,0.0002939119,0,0.0397098089
1273,-0.0047727073,0,0.0695513908
1274,-0.0013654839,0,0.0683913686
1275,0.0030342348,0,0.0593885329
1276,0.0048642725,0,0.0459424811
1277,-0.0039383931,0,0.0507348102
1278,0.0021998519,0,0.0555571626
1279,-0.0059358459,0,0.0500558428
1280,0.0009545337,0,0.06900924
1281,-0.0028636089,0,0.0459583523
1282,-0.0004551564,0,0.0473777181
1283,0.0162459265,0,0.0307041807
1284,0.0106767584,0,0.0370110055
1285,0.0083505,0,0.0663113284
1286,0.0040298578,0,0.0617657199
1287,0.0091849565,0,0.0307806613
1288,0.0198174721,0,0.0547324095
1289,-0.0085940169,0,0.0476991449
1290,0.0059358459,0,0.0389958124
1291,-0.0100098827,0,0.0419086931
1292,0.0132495907,0,0.0384299189
1293,-0.0015329798,0,0.0671629973
1294,0.0036158,0,0.035374963
1295,-0.0053512336,0,0.0416984817
1296,0.0145833765,0,0.0359640577
1297,0.0198174721,0,0.0431966693
1298,0.0195677643,0,0.0529228816
1299,-0.0080977045,0,0.0385453363
1300,-0.0054426769,0,0.0500226846
1301,-0.0030311045,0,0.0528176499
1302,0.0014570456,0,0.0619602226
1303,0.0010367216,0,0.0325603865
1304,0.0121717602,0,0.0402084239
1305,0.0052783176,0,0.0495599012
1306,-0.0017826677,0,0.031663741
1307,-0.0044439213,0,0.042461263
1308,0.0073580885,0,0.0443028976
1309,0.0051139713,0,0.0737498483
1310,-0.0096749373,0,0.0373657353
1311,0.0162427114,0,0.0328384941
1312,-0.0179021122,0,0.0330574054
1313,-0.0071020585,0,0.0516451139
1314,0.0012926792,0,0.0345139897
1315,-0.0039445475,0,0.0456197916
1316,0.0167389818,0,0.0350702943
1317,-0.0070198669,0,0.0467665717
1318,-0.0077627702,0,0.040484315
1319,-0.0105061811,0,0.0547758784
1320,-0.0066026894,0,0.0522997138
1321,-0.0174849917,0,0.0422694937
1322,0.0070989846,0,0.0429885683
1323,-0.0114226966,0,0.0468988503
1324,-0.0105092536,0,0.0567213569
1325,-0.005856738,0,0.0373520517
1326,0.0106799564,0,0.041136021
1327,-0.010841132,0,0.0519977099
1328,0.0062739331,0,0.0652112496
1329,0.0171661757,0,0.0330303791
1330,-0.0065174152,0,0.0398064108
1331,-0.0156580648,0,0.0394622683
1332,-0.0005373442,0,0.0467639306
1333,-0.0148268253,0,0.0307052586
1334,-0.0132495907,0,0.056045514
1335,-0.011258323,0,0.0519530266
1336,-0.0183192789,0,0.0561897525
1337,-0.013748955,0,0.0271568515
1338,0.0270494503,0,0.0230064879
1339,0.0233102598,0,0.0620343563
1340,-0.0061064263,0,0.0595591164
1341,-0.0203928295,0,0.0397797336
1342,-0.0082621232,0,0.0495269227
1343,0.0118398876,0,0.0486151969
1344,-0.0037739742,0,0.0488781526
1345,0.0012042223,0,0.0420663872
